Timestamp,ModelID,InputTokens,OutputTokens,RequestID
2026-06-01 00:28:06,llama-3-70b,1928,142,req_1686
2026-06-01 00:28:07,llama-3-70b,67,191,req_1687
2026-06-01 00:28:08,mistral-large,1470,1006,req_1688
2026-06-01 00:28:09,llama-3-70b,1144,914,req_1689
2026-06-01 00:28:10,llama-3-70b,138,720,req_1690
2026-06-01 00:28:11,gpt-4o,1882,435,req_1691
2026-06-01 00:28:12,llama-3-70b,715,558,req_1692
2026-06-01 00:28:13,gpt-4o,1958,866,req_1693
2026-06-01 00:28:14,mistral-large,861,420,req_1694
2026-06-01 00:28:15,llama-3-70b,1359,804,req_1695
2026-06-01 00:28:16,mistral-large,17,430,req_1696
2026-06-01 00:28:17,mistral-large,38,420,req_1697
2026-06-01 00:28:18,llama-3-70b,1145,30,req_1698
2026-06-01 00:28:19,llama-3-70b,956,375,req_1699
2026-06-01 00:28:20,mistral-large,1706,389,req_1700
2026-06-01 00:28:21,llama-3-70b,140,60,req_1701
2026-06-01 00:28:22,gpt-4o,197,257,req_1702
2026-06-01 00:28:23,gpt-4o,1708,638,req_1703
2026-06-01 00:28:24,llama-3-70b,718,110,req_1704
2026-06-01 00:28:25,mistral-large,1508,134,req_1705
2026-06-01 00:28:26,llama-3-70b,1397,853,req_1706
2026-06-01 00:28:27,llama-3-70b,1237,674,req_1707
2026-06-01 00:28:28,mistral-large,221,380,req_1708
2026-06-01 00:28:29,mistral-large,1654,747,req_1709
2026-06-01 00:28:30,gpt-4o,285,971,req_1710
2026-06-01 00:28:31,mistral-large,1106,312,req_1711
2026-06-01 00:28:32,gpt-4o,1712,95,req_1712
2026-06-01 00:28:33,mistral-large,1805,397,req_1713
2026-06-01 00:28:34,llama-3-70b,252,538,req_1714
2026-06-01 00:28:35,gpt-4o,2047,806,req_1715
2026-06-01 00:28:36,gpt-4o,1820,114,req_1716
2026-06-01 00:28:37,gpt-4o,1135,565,req_1717
2026-06-01 00:28:38,llama-3-70b,996,645,req_1718
2026-06-01 00:28:39,llama-3-70b,694,589,req_1719
2026-06-01 00:28:40,llama-3-70b,180,344,req_1720
2026-06-01 00:28:41,llama-3-70b,662,569,req_1721
2026-06-01 00:28:42,llama-3-70b,1942,983,req_1722
2026-06-01 00:28:43,gpt-4o,197,360,req_1723
2026-06-01 00:28:44,llama-3-70b,1474,896,req_1724
2026-06-01 00:28:45,gpt-4o,1119,172,req_1725
2026-06-01 00:28:46,llama-3-70b,1509,561,req_1726
2026-06-01 00:28:47,mistral-large,61,456,req_1727
2026-06-01 00:28:48,gpt-4o,120,909,req_1728
2026-06-01 00:28:49,mistral-large,1982,109,req_1729
2026-06-01 00:28:50,gpt-4o,886,154,req_1730
2026-06-01 00:28:51,mistral-large,1887,150,req_1731
2026-06-01 00:28:52,llama-3-70b,1076,720,req_1732
2026-06-01 00:28:53,llama-3-70b,220,878,req_1733
2026-06-01 00:28:54,llama-3-70b,2001,303,req_1734
2026-06-01 00:28:55,gpt-4o,2045,171,req_1735
2026-06-01 00:28:56,mistral-large,1233,717,req_1736
2026-06-01 00:28:57,llama-3-70b,1843,650,req_1737
2026-06-01 00:28:58,mistral-large,867,727,req_1738
2026-06-01 00:28:59,mistral-large,1785,52,req_1739
2026-06-01 00:29:00,llama-3-70b,636,642,req_1740
2026-06-01 00:29:01,llama-3-70b,1059,243,req_1741
2026-06-01 00:29:02,mistral-large,1952,11,req_1742
2026-06-01 00:29:03,llama-3-70b,308,468,req_1743
2026-06-01 00:29:04,llama-3-70b,1110,457,req_1744
2026-06-01 00:29:05,llama-3-70b,933,788,req_1745
2026-06-01 00:29:06,gpt-4o,146,901,req_1746
2026-06-01 00:29:07,mistral-large,1053,375,req_1747
2026-06-01 00:29:08,mistral-large,449,553,req_1748
2026-06-01 00:29:09,gpt-4o,220,491,req_1749
2026-06-01 00:29:10,mistral-large,761,215,req_1750
2026-06-01 00:29:11,llama-3-70b,1584,1018,req_1751
2026-06-01 00:29:12,mistral-large,444,169,req_1752
2026-06-01 00:29:13,llama-3-70b,789,129,req_1753
2026-06-01 00:29:14,gpt-4o,1240,341,req_1754
2026-06-01 00:29:15,llama-3-70b,2024,196,req_1755
2026-06-01 00:29:16,mistral-large,448,734,req_1756
2026-06-01 00:29:17,mistral-large,2007,218,req_1757
2026-06-01 00:29:18,mistral-large,1812,578,req_1758
2026-06-01 00:29:19,gpt-4o,675,332,req_1759
2026-06-01 00:29:20,gpt-4o,1075,961,req_1760
2026-06-01 00:29:21,mistral-large,420,385,req_1761
2026-06-01 00:29:22,llama-3-70b,1556,677,req_1762
2026-06-01 00:29:23,gpt-4o,815,582,req_1763
2026-06-01 00:29:24,mistral-large,619,802,req_1764
2026-06-01 00:29:25,mistral-large,436,243,req_1765
2026-06-01 00:29:26,gpt-4o,1308,536,req_1766
2026-06-01 00:29:27,gpt-4o,1481,704,req_1767
2026-06-01 00:29:28,gpt-4o,911,86,req_1768
2026-06-01 00:29:29,llama-3-70b,951,367,req_1769
2026-06-01 00:29:30,llama-3-70b,1917,509,req_1770
2026-06-01 00:29:31,mistral-large,751,206,req_1771
2026-06-01 00:29:32,gpt-4o,1402,924,req_1772
2026-06-01 00:29:33,llama-3-70b,1971,508,req_1773
2026-06-01 00:29:34,gpt-4o,1253,648,req_1774
2026-06-01 00:29:35,mistral-large,1610,41,req_1775
2026-06-01 00:29:36,llama-3-70b,1900,648,req_1776
2026-06-01 00:29:37,llama-3-70b,1265,593,req_1777
2026-06-01 00:29:38,llama-3-70b,337,605,req_1778
2026-06-01 00:29:39,mistral-large,1476,977,req_1779
2026-06-01 00:29:40,gpt-4o,61,406,req_1780
2026-06-01 00:29:41,llama-3-70b,1919,769,req_1781
2026-06-01 00:29:42,mistral-large,1976,1023,req_1782
2026-06-01 00:29:43,gpt-4o,385,860,req_1783
2026-06-01 00:29:44,mistral-large,272,710,req_1784
2026-06-01 00:29:45,gpt-4o,276,180,req_1785
2026-06-01 00:29:46,mistral-large,368,549,req_1786
2026-06-01 00:29:47,gpt-4o,1350,574,req_1787
2026-06-01 00:29:48,llama-3-70b,1357,471,req_1788
2026-06-01 00:29:49,gpt-4o,1954,205,req_1789
2026-06-01 00:29:50,mistral-large,1941,544,req_1790
2026-06-01 00:29:51,mistral-large,1699,551,req_1791
2026-06-01 00:29:52,gpt-4o,1903,1021,req_1792
2026-06-01 00:29:53,llama-3-70b,1911,1003,req_1793
2026-06-01 00:29:54,llama-3-70b,661,641,req_1794
2026-06-01 00:29:55,gpt-4o,1972,398,req_1795
2026-06-01 00:29:56,gpt-4o,1596,837,req_1796
2026-06-01 00:29:57,mistral-large,1662,46,req_1797
2026-06-01 00:29:58,llama-3-70b,1454,601,req_1798
2026-06-01 00:29:59,gpt-4o,55,397,req_1799
2026-06-01 00:30:00,llama-3-70b,1854,704,req_1800
2026-06-01 00:30:01,gpt-4o,609,627,req_1801
2026-06-01 00:30:02,gpt-4o,729,787,req_1802
2026-06-01 00:30:03,llama-3-70b,1922,999,req_1803
2026-06-01 00:30:04,gpt-4o,1302,445,req_1804
2026-06-01 00:30:05,gpt-4o,610,841,req_1805
2026-06-01 00:30:06,mistral-large,390,621,req_1806
2026-06-01 00:30:07,gpt-4o,127,510,req_1807
2026-06-01 00:30:08,gpt-4o,1599,922,req_1808
2026-06-01 00:30:09,gpt-4o,1986,324,req_1809
2026-06-01 00:30:10,mistral-large,125,557,req_1810
2026-06-01 00:30:11,llama-3-70b,1663,219,req_1811
2026-06-01 00:30:12,mistral-large,269,75,req_1812
2026-06-01 00:30:13,mistral-large,1108,572,req_1813
2026-06-01 00:30:14,llama-3-70b,1513,923,req_1814
2026-06-01 00:30:15,mistral-large,314,240,req_1815
2026-06-01 00:30:16,llama-3-70b,16,285,req_1816
2026-06-01 00:30:17,mistral-large,375,991,req_1817
2026-06-01 00:30:18,llama-3-70b,1667,621,req_1818
2026-06-01 00:30:19,gpt-4o,532,906,req_1819
2026-06-01 00:30:20,mistral-large,1381,891,req_1820
2026-06-01 00:30:21,mistral-large,1471,166,req_1821
2026-06-01 00:30:22,mistral-large,2034,195,req_1822
2026-06-01 00:30:23,mistral-large,1248,13,req_1823
2026-06-01 00:30:24,gpt-4o,438,64,req_1824
2026-06-01 00:30:25,mistral-large,800,897,req_1825
2026-06-01 00:30:26,gpt-4o,1531,821,req_1826
2026-06-01 00:30:27,gpt-4o,1573,229,req_1827
2026-06-01 00:30:28,gpt-4o,756,823,req_1828
2026-06-01 00:30:29,gpt-4o,376,704,req_1829
2026-06-01 00:30:30,llama-3-70b,322,586,req_1830
2026-06-01 00:30:31,llama-3-70b,547,809,req_1831
2026-06-01 00:30:32,mistral-large,930,291,req_1832
2026-06-01 00:30:33,llama-3-70b,1087,998,req_1833
2026-06-01 00:30:34,llama-3-70b,1574,173,req_1834
2026-06-01 00:30:35,mistral-large,1500,66,req_1835
2026-06-01 00:30:36,mistral-large,874,353,req_1836
2026-06-01 00:30:37,mistral-large,1197,446,req_1837
2026-06-01 00:30:38,llama-3-70b,791,18,req_1838
2026-06-01 00:30:39,llama-3-70b,343,168,req_1839
2026-06-01 00:30:40,mistral-large,1580,424,req_1840
2026-06-01 00:30:41,gpt-4o,807,761,req_1841
2026-06-01 00:30:42,mistral-large,357,851,req_1842
2026-06-01 00:30:43,gpt-4o,282,524,req_1843
2026-06-01 00:30:44,gpt-4o,972,670,req_1844
2026-06-01 00:30:45,mistral-large,729,552,req_1845
2026-06-01 00:30:46,mistral-large,1783,564,req_1846
2026-06-01 00:30:47,mistral-large,1447,601,req_1847
2026-06-01 00:30:48,llama-3-70b,509,32,req_1848
2026-06-01 00:30:49,gpt-4o,1126,712,req_1849
2026-06-01 00:30:50,llama-3-70b,694,450,req_1850
2026-06-01 00:30:51,llama-3-70b,88,212,req_1851
2026-06-01 00:30:52,mistral-large,631,474,req_1852
2026-06-01 00:30:53,llama-3-70b,1250,720,req_1853
2026-06-01 00:30:54,mistral-large,956,980,req_1854
2026-06-01 00:30:55,gpt-4o,367,823,req_1855
2026-06-01 00:30:56,mistral-large,627,108,req_1856
2026-06-01 00:30:57,llama-3-70b,516,746,req_1857
2026-06-01 00:30:58,llama-3-70b,1592,430,req_1858
2026-06-01 00:30:59,mistral-large,1214,105,req_1859
2026-06-01 00:31:00,mistral-large,585,545,req_1860
2026-06-01 00:31:01,llama-3-70b,1279,643,req_1861
2026-06-01 00:31:02,gpt-4o,253,854,req_1862
2026-06-01 00:31:03,gpt-4o,515,526,req_1863
2026-06-01 00:31:04,mistral-large,431,110,req_1864
2026-06-01 00:31:05,gpt-4o,1353,683,req_1865
2026-06-01 00:31:06,llama-3-70b,1120,982,req_1866
2026-06-01 00:31:07,mistral-large,226,773,req_1867
2026-06-01 00:31:08,llama-3-70b,1523,811,req_1868
2026-06-01 00:31:09,llama-3-70b,1552,281,req_1869
2026-06-01 00:31:10,gpt-4o,1311,69,req_1870
2026-06-01 00:31:11,mistral-large,1882,787,req_1871
2026-06-01 00:31:12,mistral-large,1755,904,req_1872
2026-06-01 00:31:13,gpt-4o,1018,192,req_1873
2026-06-01 00:31:14,llama-3-70b,1202,321,req_1874
2026-06-01 00:31:15,llama-3-70b,339,920,req_1875
2026-06-01 00:31:16,llama-3-70b,659,142,req_1876
2026-06-01 00:31:17,llama-3-70b,1474,347,req_1877
2026-06-01 00:31:18,mistral-large,400,109,req_1878
2026-06-01 00:31:19,mistral-large,1529,550,req_1879
2026-06-01 00:31:20,gpt-4o,390,384,req_1880
2026-06-01 00:31:21,gpt-4o,1339,114,req_1881
2026-06-01 00:31:22,mistral-large,751,948,req_1882
2026-06-01 00:31:23,mistral-large,2020,549,req_1883
2026-06-01 00:31:24,llama-3-70b,829,358,req_1884
2026-06-01 00:31:25,llama-3-70b,682,747,req_1885
2026-06-01 00:31:26,gpt-4o,522,321,req_1886
2026-06-01 00:31:27,mistral-large,1781,270,req_1887
2026-06-01 00:31:28,gpt-4o,958,698,req_1888
2026-06-01 00:31:29,mistral-large,1221,856,req_1889
2026-06-01 00:31:30,llama-3-70b,939,69,req_1890
2026-06-01 00:31:31,gpt-4o,1549,337,req_1891
2026-06-01 00:31:32,gpt-4o,922,517,req_1892
2026-06-01 00:31:33,mistral-large,653,137,req_1893
2026-06-01 00:31:34,llama-3-70b,436,596,req_1894
2026-06-01 00:31:35,gpt-4o,511,787,req_1895
2026-06-01 00:31:36,llama-3-70b,739,757,req_1896
2026-06-01 00:31:37,gpt-4o,1293,544,req_1897
2026-06-01 00:31:38,llama-3-70b,1546,739,req_1898
2026-06-01 00:31:39,mistral-large,80,539,req_1899
2026-06-01 00:31:40,gpt-4o,487,500,req_1900
2026-06-01 00:31:41,gpt-4o,1211,625,req_1901
2026-06-01 00:31:42,llama-3-70b,466,623,req_1902
2026-06-01 00:31:43,llama-3-70b,198,661,req_1903
2026-06-01 00:31:44,gpt-4o,300,373,req_1904
2026-06-01 00:31:45,mistral-large,1553,870,req_1905
2026-06-01 00:31:46,llama-3-70b,1798,913,req_1906
2026-06-01 00:31:47,llama-3-70b,929,914,req_1907
2026-06-01 00:31:48,llama-3-70b,2012,655,req_1908
2026-06-01 00:31:49,gpt-4o,301,800,req_1909
2026-06-01 00:31:50,gpt-4o,1979,814,req_1910
2026-06-01 00:31:51,gpt-4o,765,996,req_1911
2026-06-01 00:31:52,gpt-4o,1668,103,req_1912
2026-06-01 00:31:53,mistral-large,1844,321,req_1913
2026-06-01 00:31:54,mistral-large,1316,127,req_1914
2026-06-01 00:31:55,gpt-4o,1577,324,req_1915
2026-06-01 00:31:56,mistral-large,1879,803,req_1916
2026-06-01 00:31:57,llama-3-70b,386,597,req_1917
2026-06-01 00:31:58,llama-3-70b,1691,499,req_1918
2026-06-01 00:31:59,llama-3-70b,1189,461,req_1919
2026-06-01 00:32:00,gpt-4o,517,526,req_1920
2026-06-01 00:32:01,llama-3-70b,1446,524,req_1921
2026-06-01 00:32:02,mistral-large,537,921,req_1922
2026-06-01 00:32:03,gpt-4o,1388,721,req_1923
2026-06-01 00:32:04,mistral-large,568,319,req_1924
2026-06-01 00:32:05,llama-3-70b,1796,950,req_1925
2026-06-01 00:32:06,llama-3-70b,1220,713,req_1926
2026-06-01 00:32:07,llama-3-70b,1064,714,req_1927
2026-06-01 00:32:08,gpt-4o,269,546,req_1928
2026-06-01 00:32:09,mistral-large,430,483,req_1929
2026-06-01 00:32:10,gpt-4o,1562,917,req_1930
2026-06-01 00:32:11,gpt-4o,1584,975,req_1931
2026-06-01 00:32:12,llama-3-70b,313,24,req_1932
2026-06-01 00:32:13,gpt-4o,951,564,req_1933
2026-06-01 00:32:14,gpt-4o,2019,973,req_1934
2026-06-01 00:32:15,llama-3-70b,1977,134,req_1935
2026-06-01 00:32:16,gpt-4o,1072,297,req_1936
2026-06-01 00:32:17,llama-3-70b,1522,901,req_1937
2026-06-01 00:32:18,llama-3-70b,1677,136,req_1938
2026-06-01 00:32:19,llama-3-70b,551,360,req_1939
2026-06-01 00:32:20,llama-3-70b,1703,58,req_1940
2026-06-01 00:32:21,gpt-4o,1311,894,req_1941
2026-06-01 00:32:22,llama-3-70b,1236,797,req_1942
2026-06-01 00:32:23,llama-3-70b,1099,391,req_1943
2026-06-01 00:32:24,gpt-4o,117,269,req_1944
2026-06-01 00:32:25,gpt-4o,277,986,req_1945
2026-06-01 00:32:26,mistral-large,231,219,req_1946
2026-06-01 00:32:27,gpt-4o,1837,464,req_1947
2026-06-01 00:32:28,gpt-4o,1563,462,req_1948
2026-06-01 00:32:29,mistral-large,1123,806,req_1949
2026-06-01 00:32:30,gpt-4o,702,47,req_1950
2026-06-01 00:32:31,gpt-4o,264,590,req_1951
2026-06-01 00:32:32,gpt-4o,1488,866,req_1952
2026-06-01 00:32:33,gpt-4o,262,282,req_1953
2026-06-01 00:32:34,mistral-large,266,842,req_1954
2026-06-01 00:32:35,gpt-4o,392,758,req_1955
2026-06-01 00:32:36,gpt-4o,451,134,req_1956
2026-06-01 00:32:37,mistral-large,1891,354,req_1957
2026-06-01 00:32:38,llama-3-70b,608,710,req_1958
2026-06-01 00:32:39,mistral-large,1123,548,req_1959
2026-06-01 00:32:40,llama-3-70b,1782,110,req_1960
2026-06-01 00:32:41,mistral-large,399,916,req_1961
2026-06-01 00:32:42,mistral-large,591,720,req_1962
2026-06-01 00:32:43,gpt-4o,1077,5,req_1963
2026-06-01 00:32:44,llama-3-70b,1745,761,req_1964
2026-06-01 00:32:45,gpt-4o,1697,588,req_1965
2026-06-01 00:32:46,llama-3-70b,607,436,req_1966
2026-06-01 00:32:47,mistral-large,28,310,req_1967
2026-06-01 00:32:48,mistral-large,1134,913,req_1968
2026-06-01 00:32:49,llama-3-70b,1947,531,req_1969
2026-06-01 00:32:50,gpt-4o,616,57,req_1970
2026-06-01 00:32:51,gpt-4o,1799,944,req_1971
2026-06-01 00:32:52,gpt-4o,1390,524,req_1972
2026-06-01 00:32:53,gpt-4o,1575,334,req_1973
2026-06-01 00:32:54,mistral-large,1794,562,req_1974
2026-06-01 00:32:55,mistral-large,1971,329,req_1975
2026-06-01 00:32:56,mistral-large,42,118,req_1976
2026-06-01 00:32:57,mistral-large,2003,151,req_1977
2026-06-01 00:32:58,mistral-large,1262,1011,req_1978
2026-06-01 00:32:59,gpt-4o,1557,170,req_1979
2026-06-01 00:33:00,gpt-4o,1663,383,req_1980
2026-06-01 00:33:01,gpt-4o,871,143,req_1981
2026-06-01 00:33:02,gpt-4o,164,633,req_1982
2026-06-01 00:33:03,mistral-large,1456,303,req_1983
2026-06-01 00:33:04,mistral-large,914,280,req_1984
2026-06-01 00:33:05,mistral-large,1279,920,req_1985
2026-06-01 00:33:06,llama-3-70b,414,793,req_1986
2026-06-01 00:33:07,gpt-4o,853,854,req_1987
2026-06-01 00:33:08,gpt-4o,1792,829,req_1988
2026-06-01 00:33:09,mistral-large,1574,182,req_1989
2026-06-01 00:33:10,gpt-4o,1194,846,req_1990
2026-06-01 00:33:11,gpt-4o,756,358,req_1991
2026-06-01 00:33:12,mistral-large,1735,158,req_1992
2026-06-01 00:33:13,llama-3-70b,1150,930,req_1993
2026-06-01 00:33:14,llama-3-70b,280,205,req_1994
2026-06-01 00:33:15,llama-3-70b,779,882,req_1995
2026-06-01 00:33:16,mistral-large,1725,119,req_1996
2026-06-01 00:33:17,gpt-4o,1520,675,req_1997
2026-06-01 00:33:18,mistral-large,1918,558,req_1998
2026-06-01 00:33:19,mistral-large,181,763,req_1999
2026-06-01 00:33:20,gpt-4o,1983,72,req_2000
2026-06-01 00:33:21,llama-3-70b,283,449,req_2001
2026-06-01 00:33:22,llama-3-70b,268,449,req_2002
2026-06-01 00:33:23,mistral-large,1168,330,req_2003
2026-06-01 00:33:24,llama-3-70b,1716,850,req_2004
2026-06-01 00:33:25,mistral-large,1755,712,req_2005
2026-06-01 00:33:26,mistral-large,1781,606,req_2006
2026-06-01 00:33:27,gpt-4o,431,627,req_2007
2026-06-01 00:33:28,gpt-4o,1454,884,req_2008
2026-06-01 00:33:29,gpt-4o,1219,363,req_2009
2026-06-01 00:33:30,mistral-large,1962,149,req_2010
2026-06-01 00:33:31,gpt-4o,373,279,req_2011
2026-06-01 00:33:32,llama-3-70b,1988,513,req_2012
2026-06-01 00:33:33,llama-3-70b,1640,183,req_2013
2026-06-01 00:33:34,mistral-large,387,757,req_2014
2026-06-01 00:33:35,mistral-large,1556,842,req_2015
2026-06-01 00:33:36,gpt-4o,589,835,req_2016
2026-06-01 00:33:37,mistral-large,900,481,req_2017
2026-06-01 00:33:38,mistral-large,731,847,req_2018
2026-06-01 00:33:39,llama-3-70b,1229,980,req_2019
2026-06-01 00:33:40,llama-3-70b,890,418,req_2020
2026-06-01 00:33:41,gpt-4o,1131,157,req_2021
2026-06-01 00:33:42,mistral-large,614,108,req_2022
2026-06-01 00:33:43,mistral-large,2017,79,req_2023
2026-06-01 00:33:44,llama-3-70b,31,132,req_2024
2026-06-01 00:33:45,mistral-large,1483,715,req_2025
2026-06-01 00:33:46,llama-3-70b,1205,670,req_2026
2026-06-01 00:33:47,gpt-4o,392,572,req_2027
2026-06-01 00:33:48,llama-3-70b,143,794,req_2028
2026-06-01 00:33:49,mistral-large,1459,349,req_2029
2026-06-01 00:33:50,gpt-4o,1058,535,req_2030
2026-06-01 00:33:51,llama-3-70b,512,163,req_2031
2026-06-01 00:33:52,llama-3-70b,1218,542,req_2032
2026-06-01 00:33:53,gpt-4o,1118,430,req_2033
2026-06-01 00:33:54,gpt-4o,1600,685,req_2034
2026-06-01 00:33:55,llama-3-70b,1796,1000,req_2035
2026-06-01 00:33:56,mistral-large,153,27,req_2036
2026-06-01 00:33:57,llama-3-70b,1896,51,req_2037
2026-06-01 00:33:58,gpt-4o,1943,529,req_2038
2026-06-01 00:33:59,llama-3-70b,1712,733,req_2039
2026-06-01 00:34:00,gpt-4o,1445,838,req_2040
2026-06-01 00:34:01,gpt-4o,233,710,req_2041
2026-06-01 00:34:02,mistral-large,229,148,req_2042
2026-06-01 00:34:03,gpt-4o,188,589,req_2043
2026-06-01 00:34:04,gpt-4o,1664,672,req_2044
2026-06-01 00:34:05,mistral-large,442,593,req_2045
2026-06-01 00:34:06,gpt-4o,274,423,req_2046
2026-06-01 00:34:07,mistral-large,963,685,req_2047
2026-06-01 00:34:08,mistral-large,438,977,req_2048
2026-06-01 00:34:09,gpt-4o,1695,803,req_2049
2026-06-01 00:34:10,gpt-4o,425,89,req_2050
2026-06-01 00:34:11,llama-3-70b,1486,420,req_2051
2026-06-01 00:34:12,mistral-large,736,698,req_2052
2026-06-01 00:34:13,llama-3-70b,206,486,req_2053
2026-06-01 00:34:14,gpt-4o,1587,460,req_2054
2026-06-01 00:34:15,llama-3-70b,1086,831,req_2055
2026-06-01 00:34:16,mistral-large,489,301,req_2056
2026-06-01 00:34:17,llama-3-70b,1476,116,req_2057
2026-06-01 00:34:18,mistral-large,1363,966,req_2058
2026-06-01 00:34:19,gpt-4o,1284,234,req_2059
2026-06-01 00:34:20,gpt-4o,1840,100,req_2060
2026-06-01 00:34:21,mistral-large,899,954,req_2061
2026-06-01 00:34:22,gpt-4o,1816,684,req_2062
2026-06-01 00:34:23,gpt-4o,2000,382,req_2063
2026-06-01 00:34:24,gpt-4o,934,160,req_2064
2026-06-01 00:34:25,gpt-4o,132,425,req_2065
2026-06-01 00:34:26,mistral-large,1912,109,req_2066
2026-06-01 00:34:27,llama-3-70b,1420,709,req_2067
2026-06-01 00:34:28,llama-3-70b,1372,1005,req_2068
2026-06-01 00:34:29,gpt-4o,787,334,req_2069
2026-06-01 00:34:30,llama-3-70b,357,443,req_2070
2026-06-01 00:34:31,llama-3-70b,38,136,req_2071
2026-06-01 00:34:32,gpt-4o,984,871,req_2072
2026-06-01 00:34:33,gpt-4o,44,386,req_2073
2026-06-01 00:34:34,llama-3-70b,1551,142,req_2074
2026-06-01 00:34:35,mistral-large,1429,947,req_2075
2026-06-01 00:34:36,gpt-4o,632,847,req_2076
2026-06-01 00:34:37,mistral-large,1327,274,req_2077
2026-06-01 00:34:38,llama-3-70b,598,554,req_2078
2026-06-01 00:34:39,gpt-4o,1382,400,req_2079
2026-06-01 00:34:40,mistral-large,1180,561,req_2080
2026-06-01 00:34:41,gpt-4o,1100,917,req_2081
2026-06-01 00:34:42,llama-3-70b,913,468,req_2082
2026-06-01 00:34:43,mistral-large,529,679,req_2083
2026-06-01 00:34:44,llama-3-70b,131,454,req_2084
2026-06-01 00:34:45,llama-3-70b,349,335,req_2085
2026-06-01 00:34:46,gpt-4o,184,257,req_2086
2026-06-01 00:34:47,mistral-large,1933,685,req_2087
2026-06-01 00:34:48,llama-3-70b,1724,967,req_2088
2026-06-01 00:34:49,llama-3-70b,606,289,req_2089
2026-06-01 00:34:50,mistral-large,460,278,req_2090
2026-06-01 00:34:51,llama-3-70b,566,24,req_2091
2026-06-01 00:34:52,llama-3-70b,1169,243,req_2092
2026-06-01 00:34:53,mistral-large,1888,274,req_2093
2026-06-01 00:34:54,mistral-large,1049,422,req_2094
2026-06-01 00:34:55,mistral-large,1366,949,req_2095
2026-06-01 00:34:56,mistral-large,1228,314,req_2096
2026-06-01 00:34:57,gpt-4o,1529,35,req_2097
2026-06-01 00:34:58,mistral-large,18,830,req_2098
2026-06-01 00:34:59,gpt-4o,1861,108,req_2099
2026-06-01 00:35:00,gpt-4o,343,686,req_2100
2026-06-01 00:35:01,gpt-4o,1366,190,req_2101
2026-06-01 00:35:02,llama-3-70b,2046,132,req_2102
2026-06-01 00:35:03,gpt-4o,1026,214,req_2103
2026-06-01 00:35:04,gpt-4o,336,418,req_2104
2026-06-01 00:35:05,llama-3-70b,24,285,req_2105
2026-06-01 00:35:06,llama-3-70b,848,963,req_2106
2026-06-01 00:35:07,llama-3-70b,1647,257,req_2107
2026-06-01 00:35:08,mistral-large,235,23,req_2108
2026-06-01 00:35:09,llama-3-70b,1458,716,req_2109
2026-06-01 00:35:10,llama-3-70b,1823,736,req_2110
2026-06-01 00:35:11,gpt-4o,1441,140,req_2111
2026-06-01 00:35:12,llama-3-70b,122,227,req_2112
2026-06-01 00:35:13,mistral-large,2030,7,req_2113
2026-06-01 00:35:14,llama-3-70b,1461,967,req_2114
2026-06-01 00:35:15,mistral-large,10,240,req_2115
2026-06-01 00:35:16,llama-3-70b,275,858,req_2116
2026-06-01 00:35:17,llama-3-70b,1524,469,req_2117
2026-06-01 00:35:18,llama-3-70b,1241,232,req_2118
2026-06-01 00:35:19,llama-3-70b,1655,917,req_2119
2026-06-01 00:35:20,mistral-large,1745,658,req_2120
2026-06-01 00:35:21,mistral-large,961,503,req_2121
2026-06-01 00:35:22,gpt-4o,1402,525,req_2122
2026-06-01 00:35:23,mistral-large,2018,706,req_2123
2026-06-01 00:35:24,llama-3-70b,315,866,req_2124
2026-06-01 00:35:25,gpt-4o,21,921,req_2125
2026-06-01 00:35:26,gpt-4o,1378,976,req_2126
2026-06-01 00:35:27,gpt-4o,1498,681,req_2127
2026-06-01 00:35:28,llama-3-70b,1733,996,req_2128
2026-06-01 00:35:29,mistral-large,1699,143,req_2129
2026-06-01 00:35:30,llama-3-70b,1527,280,req_2130
2026-06-01 00:35:31,gpt-4o,1401,295,req_2131
2026-06-01 00:35:32,llama-3-70b,1879,57,req_2132
2026-06-01 00:35:33,llama-3-70b,946,691,req_2133
2026-06-01 00:35:34,mistral-large,429,114,req_2134
2026-06-01 00:35:35,mistral-large,898,719,req_2135
2026-06-01 00:35:36,gpt-4o,1824,952,req_2136
2026-06-01 00:35:37,llama-3-70b,180,652,req_2137
2026-06-01 00:35:38,llama-3-70b,143,8,req_2138
2026-06-01 00:35:39,mistral-large,2040,671,req_2139
2026-06-01 00:35:40,llama-3-70b,974,688,req_2140
2026-06-01 00:35:41,llama-3-70b,1460,940,req_2141
2026-06-01 00:35:42,llama-3-70b,1058,874,req_2142
2026-06-01 00:35:43,mistral-large,1563,51,req_2143
